201912161530:3431.1771240234375, 201912161535:3438.62109375, 201912161540:3446.0650634765625, 201912161545:3453.5090942382812, 201912161550:3460.9530639648438, 201912161555:3468.3970336914062, 201912161600:3534.1231079101562, 201912161605:3541.567138671875, 201912161610:3549.0111083984375, 201912161615:3556.455078125, 201912161620:3563.8990478515625, 201912161625:3571.3430786132812, 
202001011455:4099.966644287109, 202001011500:4195.083831787109, 202001011505:4200.510070800781, 202001011510:4205.936279296875, 202001011515:4211.362487792969, 202001011520:4216.788726806641, 202001011525:4222.214935302734, 202001011530:4227.641143798828, 202001011535:4233.0673828125, 202001011540:4238.493591308594, 202001011545:4243.919830322266, 202001011550:4249.346038818359, 
202001011500:4186.7626953125, 202001011505:4194.687683105469, 202001011510:4202.6126708984375, 202001011515:4210.5377197265625, 202001011520:4218.462707519531, 202001011525:4226.387756347656, 202001011530:4234.312744140625, 202001011535:4242.23779296875, 202001011540:4250.162780761719, 202001011545:4258.087829589844, 202001011550:4266.0128173828125, 202001011555:4273.9378662109375, 
202001011505:4168.6107177734375, 202001011510:4176.276550292969, 202001011515:4183.9423828125, 202001011520:4191.608215332031, 202001011525:4199.2740478515625, 202001011530:4206.9398193359375, 202001011535:4214.605651855469, 202001011540:4222.271484375, 202001011545:4229.937316894531, 202001011550:4237.6031494140625, 202001011555:4245.2689208984375, 202001011600:4314.720275878906, 
202001011510:4194.114929199219, 202001011515:4200.267791748047, 202001011520:4206.420684814453, 202001011525:4212.573547363281, 202001011530:4218.726409912109, 202001011535:4224.8792724609375, 202001011540:4231.032135009766, 202001011545:4237.184997558594, 202001011550:4243.337890625, 202001011555:4249.490753173828, 202001011600:4336.400451660156, 202001011605:4342.553314208984, 
202001011515:4208.439514160156, 202001011520:4214.4639892578125, 202001011525:4220.488494873047, 202001011530:4226.513000488281, 202001011535:4232.5374755859375, 202001011540:4238.561981201172, 202001011545:4244.586486816406, 202001011550:4250.6109619140625, 202001011555:4256.635467529297, 202001011600:4343.9798583984375, 202001011605:4350.004364013672, 202001011610:4356.028869628906, 
202001011520:4209.5634765625, 202001011525:4214.789581298828, 202001011530:4220.015686035156, 202001011535:4225.241790771484, 202001011540:4230.4678955078125, 202001011545:4235.694000244141, 202001011550:4240.920104980469, 202001011555:4246.146209716797, 202001011600:4342.387420654297, 202001011605:4347.613525390625, 202001011610:4352.839660644531, 202001011615:4358.065765380859, 
202001011525:4207.688293457031, 202001011530:4212.9888916015625, 202001011535:4218.289520263672, 202001011540:4223.590118408203, 202001011545:4228.8907470703125, 202001011550:4234.191375732422, 202001011555:4239.491973876953, 202001011600:4335.534149169922, 202001011605:4340.834747314453, 202001011610:4346.1353759765625, 202001011615:4351.435974121094, 202001011620:4356.736602783203, 
202001011530:4211.699066162109, 202001011535:4218.1187744140625, 202001011540:4224.538482666016, 202001011545:4230.958190917969, 202001011550:4237.377899169922, 202001011555:4243.797607421875, 202001011600:4327.361389160156, 202001011605:4333.781097412109, 202001011610:4340.2008056640625, 202001011615:4346.620513916016, 202001011620:4353.040222167969, 202001011625:4359.459899902344, 
202001011535:4220.1947021484375, 202001011540:4225.3924560546875, 202001011545:4230.5902099609375, 202001011550:4235.7879638671875, 202001011555:4240.9857177734375, 202001011600:4338.679382324219, 202001011605:4343.877136230469, 202001011610:4349.074890136719, 202001011615:4354.272644042969, 202001011620:4359.470397949219, 202001011625:4364.668151855469, 202001011630:4369.865905761719, 
202001011540:4213.607696533203, 202001011545:4218.9000244140625, 202001011550:4224.192321777344, 202001011555:4229.484649658203, 202001011600:4326.166931152344, 202001011605:4331.459228515625, 202001011610:4336.751556396484, 202001011615:4342.043884277344, 202001011620:4347.336181640625, 202001011625:4352.628509521484, 202001011630:4357.920837402344, 202001011635:4363.213134765625, 
202001011545:4225.411651611328, 202001011550:4232.158050537109, 202001011555:4238.9044189453125, 202001011600:4320.665710449219, 202001011605:4327.412078857422, 202001011610:4334.158477783203, 202001011615:4340.904876708984, 202001011620:4347.6512451171875, 202001011625:4354.397644042969, 202001011630:4361.14404296875, 202001011635:4367.890441894531, 202001011640:4374.636810302734, 
202001011550:4232.678649902344, 202001011555:4238.863983154297, 202001011600:4326.1279296875, 202001011605:4332.313262939453, 202001011610:4338.498596191406, 202001011615:4344.683929443359, 202001011620:4350.8692626953125, 202001011625:4357.054595947266, 202001011630:4363.239929199219, 202001011635:4369.425262451172, 202001011640:4375.610626220703, 202001011645:4381.795959472656, 
202001011555:4238.159759521484, 202001011600:4324.186462402344, 202001011605:4330.335479736328, 202001011610:4336.484466552734, 202001011615:4342.633483886719, 202001011620:4348.782470703125, 202001011625:4354.931488037109, 202001011630:4361.080474853516, 202001011635:4367.2294921875, 202001011640:4373.378479003906, 202001011645:4379.5274658203125, 202001011650:4385.676483154297, 
202001011600:4314.427185058594, 202001011605:4320.750427246094, 202001011610:4327.073699951172, 202001011615:4333.396942138672, 202001011620:4339.720184326172, 202001011625:4346.043426513672, 202001011630:4352.36669921875, 202001011635:4358.68994140625, 202001011640:4365.01318359375, 202001011645:4371.336456298828, 202001011650:4377.659698486328, 202001011655:4383.982940673828, 
202001011605:4323.003570556641, 202001011610:4329.437652587891, 202001011615:4335.871765136719, 202001011620:4342.305847167969, 202001011625:4348.739959716797, 202001011630:4355.174072265625, 202001011635:4361.608154296875, 202001011640:4368.042266845703, 202001011645:4374.476348876953, 202001011650:4380.910461425781, 202001011655:4387.344573974609, 202001011700:4472.399841308594, 
202001011610:4328.672119140625, 202001011615:4334.293853759766, 202001011620:4339.915588378906, 202001011625:4345.537322998047, 202001011630:4351.1590576171875, 202001011635:4356.780792236328, 202001011640:4362.402557373047, 202001011645:4368.0242919921875, 202001011650:4373.646026611328, 202001011655:4379.267761230469, 202001011700:4474.294006347656, 202001011705:4479.915740966797, 
202001011615:4316.471984863281, 202001011620:4323.223297119141, 202001011625:4329.974609375, 202001011630:4336.725891113281, 202001011635:4343.477203369141, 202001011640:4350.228485107422, 202001011645:4356.979797363281, 202001011650:4363.731109619141, 202001011655:4370.482391357422, 202001011700:4451.698333740234, 202001011705:4458.449645996094, 202001011710:4465.200958251953, 
202001011620:4341.969177246094, 202001011625:4347.954376220703, 202001011630:4353.939605712891, 202001011635:4359.9248046875, 202001011640:4365.9100341796875, 202001011645:4371.895263671875, 202001011650:4377.880462646484, 202001011655:4383.865692138672, 202001011700:4473.876708984375, 202001011705:4479.8619384765625, 202001011710:4485.84716796875, 202001011715:4491.832366943359, 
202001011625:4330.524963378906, 202001011630:4337.625549316406, 202001011635:4344.726135253906, 202001011640:4351.826721191406, 202001011645:4358.927307128906, 202001011650:4366.027893066406, 202001011655:4373.128479003906, 202001011700:4449.771911621094, 202001011705:4456.872497558594, 202001011710:4463.9730224609375, 202001011715:4471.0736083984375, 202001011720:4478.1741943359375, 
202001011630:4330.789733886719, 202001011635:4338.976867675781, 202001011640:4347.164001464844, 202001011645:4355.351135253906, 202001011650:4363.538269042969, 202001011655:4371.725402832031, 202001011700:4437.92724609375, 202001011705:4446.1143798828125, 202001011710:4454.301513671875, 202001011715:4462.4886474609375, 202001011720:4470.67578125, 202001011725:4478.862976074219, 
202001011635:4327.8912353515625, 202001011640:4335.311950683594, 202001011645:4342.732666015625, 202001011650:4350.153381347656, 202001011655:4357.5740966796875, 202001011700:4430.0789794921875, 202001011705:4437.499694824219, 202001011710:4444.92041015625, 202001011715:4452.341125488281, 202001011720:4459.7618408203125, 202001011725:4467.182556152344, 202001011730:4474.603271484375, 
202001011640:4347.2176513671875, 202001011645:4356.322204589844, 202001011650:4365.4267578125, 202001011655:4374.53125, 202001011700:4430.876525878906, 202001011705:4439.981018066406, 202001011710:4449.0855712890625, 202001011715:4458.190124511719, 202001011720:4467.294677734375, 202001011725:4476.399230957031, 202001011730:4485.503723144531, 202001011735:4494.6082763671875, 
202001011645:4347.672180175781, 202001011650:4355.4146728515625, 202001011655:4363.1572265625, 202001011700:4431.434875488281, 202001011705:4439.177429199219, 202001011710:4446.919921875, 202001011715:4454.662414550781, 202001011720:4462.404968261719, 202001011725:4470.1474609375, 202001011730:4477.889953613281, 202001011735:4485.632507324219, 202001011740:4493.375, 
202001011650:4333.6414794921875, 202001011655:4340.535461425781, 202001011700:4419.8349609375, 202001011705:4426.728942871094, 202001011710:4433.622863769531, 202001011715:4440.516845703125, 202001011720:4447.410827636719, 202001011725:4454.304748535156, 202001011730:4461.19873046875, 202001011735:4468.092712402344, 202001011740:4474.986633300781, 202001011745:4481.880615234375, 
202001011655:4361.511901855469, 202001011700:4432.7440185546875, 202001011705:4440.5350341796875, 202001011710:4448.325988769531, 202001011715:4456.117004394531, 202001011720:4463.907958984375, 202001011725:4471.698974609375, 202001011730:4479.489990234375, 202001011735:4487.280944824219, 202001011740:4495.071960449219, 202001011745:4502.8629150390625, 202001011750:4510.6539306640625, 
202001011700:4419.828094482422, 202001011705:4425.667724609375, 202001011710:4431.507354736328, 202001011715:4437.346984863281, 202001011720:4443.186614990234, 202001011725:4449.0262451171875, 202001011730:4454.865875244141, 202001011735:4460.705505371094, 202001011740:4466.545104980469, 202001011745:4472.384735107422, 202001011750:4478.224365234375, 202001011755:4484.063995361328, 
202001011705:4424.3341064453125, 202001011710:4431.176696777344, 202001011715:4438.019226074219, 202001011720:4444.861755371094, 202001011725:4451.704345703125, 202001011730:4458.546875, 202001011735:4465.389465332031, 202001011740:4472.231994628906, 202001011745:4479.074523925781, 202001011750:4485.9171142578125, 202001011755:4492.7596435546875, 202001011800:4571.58154296875, 
202001011710:4425.647430419922, 202001011715:4431.703887939453, 202001011720:4437.760314941406, 202001011725:4443.8167724609375, 202001011730:4449.873199462891, 202001011735:4455.929656982422, 202001011740:4461.986083984375, 202001011745:4468.042541503906, 202001011750:4474.0989990234375, 202001011755:4480.155426025391, 202001011800:4567.9453125, 202001011805:4574.001770019531, 
202001011715:4439.8720703125, 202001011720:4448.5211181640625, 202001011725:4457.170166015625, 202001011730:4465.819274902344, 202001011735:4474.468322753906, 202001011740:4483.117370605469, 202001011745:4491.766418457031, 202001011750:4500.415466308594, 202001011755:4509.064514160156, 202001011800:4570.318420410156, 202001011805:4578.967468261719, 202001011810:4587.616516113281, 
202001011720:4445.2215576171875, 202001011725:4453.380187988281, 202001011730:4461.538757324219, 202001011735:4469.697326660156, 202001011740:4477.85595703125, 202001011745:4486.0145263671875, 202001011750:4494.173156738281, 202001011755:4502.331726074219, 202001011800:4567.136901855469, 202001011805:4575.2955322265625, 202001011810:4583.4541015625, 202001011815:4591.612731933594, 
202001011725:4435.099609375, 202001011730:4442.777770996094, 202001011735:4450.4559326171875, 202001011740:4458.134094238281, 202001011745:4465.812316894531, 202001011750:4473.490478515625, 202001011755:4481.168640136719, 202001011800:4552.113830566406, 202001011805:4559.7919921875, 202001011810:4567.470153808594, 202001011815:4575.1483154296875, 202001011820:4582.8265380859375, 
202001011730:4445.787200927734, 202001011735:4452.368957519531, 202001011740:4458.950714111328, 202001011745:4465.532501220703, 202001011750:4472.1142578125, 202001011755:4478.696014404297, 202001011800:4561.821838378906, 202001011805:4568.403594970703, 202001011810:4574.985382080078, 202001011815:4581.567138671875, 202001011820:4588.148895263672, 202001011825:4594.730682373047, 
202001011735:4442.403381347656, 202001011740:4448.692230224609, 202001011745:4454.981048583984, 202001011750:4461.2698974609375, 202001011755:4467.558746337891, 202001011800:4552.007995605469, 202001011805:4558.296813964844, 202001011810:4564.585662841797, 202001011815:4570.87451171875, 202001011820:4577.163330078125, 202001011825:4583.452178955078, 202001011830:4589.741027832031, 
202001011740:4449.570495605469, 202001011745:4458.545166015625, 202001011750:4467.519775390625, 202001011755:4476.494445800781, 202001011800:4532.119079589844, 202001011805:4541.09375, 202001011810:4550.068420410156, 202001011815:4559.043029785156, 202001011820:4568.0177001953125, 202001011825:4576.9923095703125, 202001011830:4585.966979980469, 202001011835:4594.941589355469, 
202001011745:4455.8251953125, 202001011750:4462.489593505859, 202001011755:4469.154022216797, 202001011800:4549.342468261719, 202001011805:4556.006866455078, 202001011810:4562.671295166016, 202001011815:4569.335723876953, 202001011820:4576.0001220703125, 202001011825:4582.66455078125, 202001011830:4589.3289794921875, 202001011835:4595.993377685547, 202001011840:4602.657806396484, 
202001011750:4432.369140625, 202001011755:4438.709136962891, 202001011800:4522.968841552734, 202001011805:4529.308837890625, 202001011810:4535.648834228516, 202001011815:4541.988800048828, 202001011820:4548.328796386719, 202001011825:4554.668792724609, 202001011830:4561.008758544922, 202001011835:4567.3487548828125, 202001011840:4573.688751220703, 202001011845:4580.028747558594, 
202001011755:4468.947692871094, 202001011800:4548.843811035156, 202001011805:4555.754821777344, 202001011810:4562.665832519531, 202001011815:4569.5767822265625, 202001011820:4576.48779296875, 202001011825:4583.3988037109375, 202001011830:4590.309814453125, 202001011835:4597.2208251953125, 202001011840:4604.1318359375, 202001011845:4611.0428466796875, 202001011850:4617.953857421875, 
202001011800:4526.704040527344, 202001011805:4534.526306152344, 202001011810:4542.348571777344, 202001011815:4550.170837402344, 202001011820:4557.9930419921875, 202001011825:4565.8153076171875, 202001011830:4573.6375732421875, 202001011835:4581.4598388671875, 202001011840:4589.2821044921875, 202001011845:4597.1043701171875, 202001011850:4604.9266357421875, 202001011855:4612.748840332031, 
202001011805:4538.514892578125, 202001011810:4545.512939453125, 202001011815:4552.511047363281, 202001011820:4559.5091552734375, 202001011825:4566.5072021484375, 202001011830:4573.505310058594, 202001011835:4580.50341796875, 202001011840:4587.501525878906, 202001011845:4594.499572753906, 202001011850:4601.4976806640625, 202001011855:4608.495788574219, 202001011900:4686.510803222656, 
202001011810:4546.876403808594, 202001011815:4555.5489501953125, 202001011820:4564.221496582031, 202001011825:4572.89404296875, 202001011830:4581.566589355469, 202001011835:4590.239074707031, 202001011840:4598.91162109375, 202001011845:4607.584167480469, 202001011850:4616.2567138671875, 202001011855:4624.929260253906, 202001011900:4684.382568359375, 202001011905:4693.0550537109375, 
202001011815:4543.899688720703, 202001011820:4550.1087646484375, 202001011825:4556.317840576172, 202001011830:4562.526916503906, 202001011835:4568.735992431641, 202001011840:4574.945068359375, 202001011845:4581.154144287109, 202001011850:4587.363220214844, 202001011855:4593.572296142578, 202001011900:4680.467437744141, 202001011905:4686.676513671875, 202001011910:4692.8856201171875, 
202001011820:4557.3839111328125, 202001011825:4565.241882324219, 202001011830:4573.099853515625, 202001011835:4580.957824707031, 202001011840:4588.8157958984375, 202001011845:4596.673767089844, 202001011850:4604.531799316406, 202001011855:4612.3897705078125, 202001011900:4680.73583984375, 202001011905:4688.593811035156, 202001011910:4696.4517822265625, 202001011915:4704.309753417969, 
202001011825:4535.478271484375, 202001011830:4542.470031738281, 202001011835:4549.4617919921875, 202001011840:4556.453552246094, 202001011845:4563.4453125, 202001011850:4570.437072753906, 202001011855:4577.4288330078125, 202001011900:4654.896301269531, 202001011905:4661.8880615234375, 202001011910:4668.8797607421875, 202001011915:4675.871520996094, 202001011920:4682.86328125, 
202001011830:4549.876647949219, 202001011835:4556.932556152344, 202001011840:4563.988525390625, 202001011845:4571.044494628906, 202001011850:4578.1004638671875, 202001011855:4585.156433105469, 202001011900:4662.1966552734375, 202001011905:4669.252624511719, 202001011910:4676.30859375, 202001011915:4683.364562988281, 202001011920:4690.4205322265625, 202001011925:4697.476501464844, 
202001011835:4544.262725830078, 202001011840:4550.054779052734, 202001011845:4555.8468017578125, 202001011850:4561.638824462891, 202001011855:4567.430877685547, 202001011900:4656.281799316406, 202001011905:4662.073822021484, 202001011910:4667.865875244141, 202001011915:4673.657897949219, 202001011920:4679.449951171875, 202001011925:4685.241973876953, 202001011930:4691.034027099609, 
202001011840:4577.9793701171875, 202001011845:4585.971618652344, 202001011850:4593.963806152344, 202001011855:4601.955993652344, 202001011900:4669.689758300781, 202001011905:4677.681945800781, 202001011910:4685.674133300781, 202001011915:4693.666320800781, 202001011920:4701.6585693359375, 202001011925:4709.6507568359375, 202001011930:4717.6429443359375, 202001011935:4725.6351318359375, 
202001011845:4562.746032714844, 202001011850:4570.045837402344, 202001011855:4577.345703125, 202001011900:4650.816711425781, 202001011905:4658.1165771484375, 202001011910:4665.416442871094, 202001011915:4672.71630859375, 202001011920:4680.016174316406, 202001011925:4687.3160400390625, 202001011930:4694.615905761719, 202001011935:4701.915771484375, 202001011940:4709.215637207031, 
202001011850:4584.127197265625, 202001011855:4590.442718505859, 202001011900:4674.817108154297, 202001011905:4681.132629394531, 202001011910:4687.448181152344, 202001011915:4693.763702392578, 202001011920:4700.079254150391, 202001011925:4706.394775390625, 202001011930:4712.7103271484375, 202001011935:4719.025848388672, 202001011940:4725.341400146484, 202001011945:4731.656921386719, 
202001011855:4595.5155029296875, 202001011900:4673.493591308594, 202001011905:4680.485900878906, 202001011910:4687.478210449219, 202001011915:4694.470520019531, 202001011920:4701.462829589844, 202001011925:4708.455139160156, 202001011930:4715.447509765625, 202001011935:4722.4398193359375, 202001011940:4729.43212890625, 202001011945:4736.4244384765625, 202001011950:4743.416748046875, 
202001011900:4652.259216308594, 202001011905:4661.698303222656, 202001011910:4671.1373291015625, 202001011915:4680.576416015625, 202001011920:4690.0155029296875, 202001011925:4699.45458984375, 202001011930:4708.8936767578125, 202001011935:4718.332763671875, 202001011940:4727.771789550781, 202001011945:4737.210876464844, 202001011950:4746.649963378906, 202001011955:4756.089050292969, 
202001011905:4676.423095703125, 202001011910:4682.399963378906, 202001011915:4688.376861572266, 202001011920:4694.353729248047, 202001011925:4700.330627441406, 202001011930:4706.3074951171875, 202001011935:4712.284393310547, 202001011940:4718.261260986328, 202001011945:4724.2381591796875, 202001011950:4730.215026855469, 202001011955:4736.191925048828, 202001012000:4825.682922363281, 
202001011910:4671.116058349609, 202001011915:4677.503143310547, 202001011920:4683.890197753906, 202001011925:4690.277282714844, 202001011930:4696.664367675781, 202001011935:4703.051422119141, 202001011940:4709.438507080078, 202001011945:4715.825592041016, 202001011950:4722.212646484375, 202001011955:4728.5997314453125, 202001012000:4813.014923095703, 202001012005:4819.402008056641, 
202001011915:4669.975891113281, 202001011920:4676.9947509765625, 202001011925:4684.0135498046875, 202001011930:4691.032409667969, 202001011935:4698.05126953125, 202001011940:4705.070129394531, 202001011945:4712.0889892578125, 202001011950:4719.107849121094, 202001011955:4726.126647949219, 202001012000:4802.8150634765625, 202001012005:4809.833923339844, 202001012010:4816.852783203125, 
202001011920:4688.031982421875, 202001011925:4693.559173583984, 202001011930:4699.086364746094, 202001011935:4704.613525390625, 202001011940:4710.140716552734, 202001011945:4715.667907714844, 202001011950:4721.195098876953, 202001011955:4726.7222900390625, 202001012000:4820.280822753906, 202001012005:4825.808013916016, 202001012010:4831.335205078125, 202001012015:4836.862365722656, 
202001011925:4698.702941894531, 202001011930:4704.8779296875, 202001011935:4711.052886962891, 202001011940:4717.227844238281, 202001011945:4723.402801513672, 202001011950:4729.577789306641, 202001011955:4735.752746582031, 202001012000:4821.56103515625, 202001012005:4827.735992431641, 202001012010:4833.910949707031, 202001012015:4840.0859375, 202001012020:4846.260894775391, 
202001011930:4716.5341796875, 202001011935:4725.099182128906, 202001011940:4733.664123535156, 202001011945:4742.2291259765625, 202001011950:4750.794128417969, 202001011955:4759.359130859375, 202001012000:4819.08642578125, 202001012005:4827.651428222656, 202001012010:4836.2164306640625, 202001012015:4844.781433105469, 202001012020:4853.346435546875, 202001012025:4861.911376953125, 
202001011935:4710.363922119141, 202001011940:4715.883605957031, 202001011945:4721.4033203125, 202001011950:4726.923034667969, 202001011955:4732.442718505859, 202001012000:4825.68603515625, 202001012005:4831.205749511719, 202001012010:4836.7254638671875, 202001012015:4842.245147705078, 202001012020:4847.764862060547, 202001012025:4853.2845458984375, 202001012030:4858.804260253906, 
202001011940:4720.339630126953, 202001011945:4727.12646484375, 202001011950:4733.913299560547, 202001011955:4740.700134277344, 202001012000:4820.675109863281, 202001012005:4827.461944580078, 202001012010:4834.248779296875, 202001012015:4841.035614013672, 202001012020:4847.822448730469, 202001012025:4854.609283447266, 202001012030:4861.3961181640625, 202001012035:4868.182952880859, 
202001011945:4725.5302734375, 202001011950:4733.371520996094, 202001011955:4741.2127685546875, 202001012000:4808.222961425781, 202001012005:4816.064208984375, 202001012010:4823.905456542969, 202001012015:4831.7467041015625, 202001012020:4839.587951660156, 202001012025:4847.42919921875, 202001012030:4855.270446777344, 202001012035:4863.1116943359375, 202001012040:4870.952941894531, 
202001011950:4729.5806884765625, 202001011955:4737.4638671875, 202001012000:4804.080139160156, 202001012005:4811.963317871094, 202001012010:4819.846496582031, 202001012015:4827.729675292969, 202001012020:4835.612854003906, 202001012025:4843.496032714844, 202001012030:4851.379211425781, 202001012035:4859.262390136719, 202001012040:4867.145568847656, 202001012045:4875.028747558594, 
202001011955:4745.589538574219, 202001012000:4839.315185546875, 202001012005:4844.8642578125, 202001012010:4850.413360595703, 202001012015:4855.962463378906, 202001012020:4861.511566162109, 202001012025:4867.0606689453125, 202001012030:4872.6097412109375, 202001012035:4878.158843994141, 202001012040:4883.707946777344, 202001012045:4889.257049560547, 202001012050:4894.806121826172, 
202001012000:4828.343017578125, 202001012005:4836.318786621094, 202001012010:4844.2945556640625, 202001012015:4852.2703857421875, 202001012020:4860.246154785156, 202001012025:4868.221923828125, 202001012030:4876.197692871094, 202001012035:4884.1734619140625, 202001012040:4892.149230957031, 202001012045:4900.125061035156, 202001012050:4908.100830078125, 202001012055:4916.076599121094, 
202001012005:4856.131927490234, 202001012010:4862.351287841797, 202001012015:4868.5706787109375, 202001012020:4874.7900390625, 202001012025:4881.0093994140625, 202001012030:4887.228759765625, 202001012035:4893.4481201171875, 202001012040:4899.667510986328, 202001012045:4905.886871337891, 202001012050:4912.106231689453, 202001012055:4918.325592041016, 202001012100:5004.553802490234, 
202001012010:4834.5863037109375, 202001012015:4842.6756591796875, 202001012020:4850.7650146484375, 202001012025:4858.854309082031, 202001012030:4866.943664550781, 202001012035:4875.033020019531, 202001012040:4883.122314453125, 202001012045:4891.211669921875, 202001012050:4899.301025390625, 202001012055:4907.390319824219, 202001012100:4971.9346923828125, 202001012105:4980.0240478515625, 
202001012015:4866.4989013671875, 202001012020:4873.441467285156, 202001012025:4880.383972167969, 202001012030:4887.3265380859375, 202001012035:4894.269104003906, 202001012040:4901.211669921875, 202001012045:4908.1541748046875, 202001012050:4915.096740722656, 202001012055:4922.039306640625, 202001012100:4998.221984863281, 202001012105:5005.16455078125, 202001012110:5012.1070556640625, 
202001012020:4888.952209472656, 202001012025:4896.2864990234375, 202001012030:4903.620788574219, 202001012035:4910.955078125, 202001012040:4918.289367675781, 202001012045:4925.623718261719, 202001012050:4932.9580078125, 202001012055:4940.292297363281, 202001012100:5014.4874267578125, 202001012105:5021.821716308594, 202001012110:5029.156005859375, 202001012115:5036.490295410156, 
202001012025:4921.1357421875, 202001012030:4929.617980957031, 202001012035:4938.100280761719, 202001012040:4946.582580566406, 202001012045:4955.0648193359375, 202001012050:4963.547119140625, 202001012055:4972.0294189453125, 202001012100:5035.5723876953125, 202001012105:5044.0546875, 202001012110:5052.536926269531, 202001012115:5061.019226074219, 202001012120:5069.501525878906, 
202001012030:4874.462890625, 202001012035:4880.991912841797, 202001012040:4887.520935058594, 202001012045:4894.0499267578125, 202001012050:4900.578948974609, 202001012055:4907.107971191406, 202001012100:4988.226989746094, 202001012105:4994.756011962891, 202001012110:5001.2850341796875, 202001012115:5007.814025878906, 202001012120:5014.343048095703, 202001012125:5020.8720703125, 
202001012035:4899.964050292969, 202001012040:4906.489044189453, 202001012045:4913.014007568359, 202001012050:4919.539001464844, 202001012055:4926.06396484375, 202001012100:5006.812469482422, 202001012105:5013.337463378906, 202001012110:5019.8624267578125, 202001012115:5026.387420654297, 202001012120:5032.912384033203, 202001012125:5039.4373779296875, 202001012130:5045.962341308594, 
202001012040:4929.987457275391, 202001012045:4936.270568847656, 202001012050:4942.553680419922, 202001012055:4948.836822509766, 202001012100:5034.1070556640625, 202001012105:5040.390167236328, 202001012110:5046.673309326172, 202001012115:5052.9564208984375, 202001012120:5059.239532470703, 202001012125:5065.522644042969, 202001012130:5071.8057861328125, 202001012135:5078.088897705078, 
202001012045:4924.103698730469, 202001012050:4930.918151855469, 202001012055:4937.732604980469, 202001012100:5015.060485839844, 202001012105:5021.874938964844, 202001012110:5028.689392089844, 202001012115:5035.503845214844, 202001012120:5042.3182373046875, 202001012125:5049.1326904296875, 202001012130:5055.9471435546875, 202001012135:5062.7615966796875, 202001012140:5069.575988769531, 
202001012050:4946.598876953125, 202001012055:4951.754241943359, 202001012100:5049.830078125, 202001012105:5054.985443115234, 202001012110:5060.140808105469, 202001012115:5065.296142578125, 202001012120:5070.451507568359, 202001012125:5075.606872558594, 202001012130:5080.762237548828, 202001012135:5085.917572021484, 202001012140:5091.072937011719, 202001012145:5096.228302001953, 
202001012055:4967.892578125, 202001012100:5065.501525878906, 202001012105:5070.625061035156, 202001012110:5075.748565673828, 202001012115:5080.872100830078, 202001012120:5085.995635986328, 202001012125:5091.119140625, 202001012130:5096.24267578125, 202001012135:5101.366180419922, 202001012140:5106.489715576172, 202001012145:5111.613250732422, 202001012150:5116.736755371094, 
202001012100:5029.6417236328125, 202001012105:5036.431915283203, 202001012110:5043.222076416016, 202001012115:5050.012237548828, 202001012120:5056.802429199219, 202001012125:5063.592590332031, 202001012130:5070.382751464844, 202001012135:5077.172912597656, 202001012140:5083.963104248047, 202001012145:5090.753265380859, 202001012150:5097.543426513672, 202001012155:5104.333587646484, 
202001012105:5085.126159667969, 202001012110:5093.226745605469, 202001012115:5101.327331542969, 202001012120:5109.427978515625, 202001012125:5117.528564453125, 202001012130:5125.629150390625, 202001012135:5133.729736328125, 202001012140:5141.830322265625, 202001012145:5149.930969238281, 202001012150:5158.031555175781, 202001012155:5166.132141113281, 202001012200:5233.2349853515625, 
202001012110:5060.5152587890625, 202001012115:5067.578369140625, 202001012120:5074.641540527344, 202001012125:5081.704650878906, 202001012130:5088.767761230469, 202001012135:5095.8309326171875, 202001012140:5102.89404296875, 202001012145:5109.9571533203125, 202001012150:5117.020263671875, 202001012155:5124.083435058594, 202001012200:5200.746887207031, 202001012205:5207.81005859375, 
202001012115:5109.73486328125, 202001012120:5116.009094238281, 202001012125:5122.2833251953125, 202001012130:5128.557556152344, 202001012135:5134.831787109375, 202001012140:5141.106018066406, 202001012145:5147.3802490234375, 202001012150:5153.654479980469, 202001012155:5159.9287109375, 202001012200:5246.403228759766, 202001012205:5252.677459716797, 202001012210:5258.951690673828, 
202001012120:5086.40673828125, 202001012125:5093.7811279296875, 202001012130:5101.155578613281, 202001012135:5108.529968261719, 202001012140:5115.904357910156, 202001012145:5123.278747558594, 202001012150:5130.6531982421875, 202001012155:5138.027587890625, 202001012200:5210.88232421875, 202001012205:5218.256774902344, 202001012210:5225.631164550781, 202001012215:5233.005554199219, 
202001012125:5086.850860595703, 202001012130:5091.9443359375, 202001012135:5097.037780761719, 202001012140:5102.131256103516, 202001012145:5107.2247314453125, 202001012150:5112.318176269531, 202001012155:5117.411651611328, 202001012200:5214.919036865234, 202001012205:5220.012512207031, 202001012210:5225.10595703125, 202001012215:5230.199432373047, 202001012220:5235.292877197266, 
202001012130:5140.293212890625, 202001012135:5148.194396972656, 202001012140:5156.0955810546875, 202001012145:5163.996765136719, 202001012150:5171.898010253906, 202001012155:5179.7991943359375, 202001012200:5248.615905761719, 202001012205:5256.51708984375, 202001012210:5264.4183349609375, 202001012215:5272.319519042969, 202001012220:5280.220703125, 202001012225:5288.1219482421875, 
