33.631443 , 53.748802 , 96.59699 , 120.209206 , 134.18864 , 146.09224 , 153.55057 , 177.82544 , 175.25046 , 158.77016 , 159.7972 , 166.76309 , 176.90262 , 188.43971 , 209.99573 , 238.7837 , 250.49611 , 239.63322 , 197.7417 , 138.74434 , 86.88616 , 56.53721 , 41.812057 , 34.736214 , 
51.69868 , 94.59896 , 118.30564 , 132.35854 , 144.3332 , 151.8395 , 176.28502 , 173.69107 , 157.09404 , 158.12808 , 165.1425 , 175.3554 , 186.97919 , 208.70337 , 237.7199 , 249.52417 , 238.57611 , 196.35303 , 136.94057 , 84.86175 , 54.485123 , 39.779602 , 32.72147 , 32.3499 , 
93.23519 , 116.98982 , 131.07884 , 143.08849 , 150.61874 , 175.15216 , 172.5482 , 155.8909 , 156.9285 , 163.96774 , 174.2189 , 185.8891 , 207.70746 , 236.86296 , 248.72742 , 237.72345 , 195.30243 , 135.67377 , 83.483864 , 53.086952 , 38.38614 , 31.334059 , 30.962875 , 51.957054 , 
119.061226 , 132.97444 , 144.82893 , 152.25966 , 176.45992 , 173.89185 , 157.46132 , 158.48494 , 165.42886 , 175.53954 , 187.04797 , 208.56088 , 237.30786 , 249.00761 , 238.15639 , 196.32985 , 137.51056 , 85.937874 , 55.827366 , 41.238117 , 34.232197 , 33.8633 , 54.70674 , 99.78237 , 
132.96028 , 145.01102 , 152.56685 , 177.18442 , 174.57143 , 157.85695 , 158.89807 , 165.96136 , 176.24794 , 187.95941 , 209.85924 , 239.13678 , 251.05655 , 240.00116 , 197.40704 , 137.57098 , 85.19332 , 54.66918 , 39.900486 , 32.814327 , 32.441326 , 53.534237 , 99.24372 , 123.1647 , 
145.0106 , 152.56654 , 177.1844 , 174.57137 , 157.8567 , 158.89786 , 165.96123 , 176.24792 , 187.9595 , 209.85953 , 239.13725 , 251.05713 , 240.00168 , 197.40723 , 137.5705 , 85.192726 , 54.669662 , 39.90182 , 32.81618 , 32.443207 , 53.534767 , 99.2429 , 123.164024 , 137.30563 , 
152.26796 , 177.03741 , 174.40855 , 157.5912 , 158.63882 , 165.74588 , 176.09521 , 187.87677 , 209.90337 , 239.34251 , 251.326 , 240.2116 , 197.37978 , 137.17685 , 84.46282 , 53.756737 , 38.91015 , 31.79014 , 31.41543 , 52.615498 , 98.60231 , 122.67779 , 136.91028 , 151.84026 , 
185.35143 , 182.67726 , 165.5483 , 166.61652 , 173.85957 , 184.39313 , 196.36961 , 218.72214 , 248.52971 , 260.64536 , 249.40865 , 206.01915 , 144.70453 , 90.62069 , 58.939972 , 43.577187 , 36.19971 , 35.81128 , 57.76007 , 105.1654 , 129.86687 , 144.432 , 159.68185 , 167.58594 , 
176.74683 , 160.05081 , 161.09113 , 168.14774 , 178.42087 , 190.11234 , 211.9637 , 241.16045 , 253.0441 , 242.02226 , 199.54068 , 139.7696 , 87.28705 , 56.60382 , 41.72767 , 34.582508 , 34.20626 , 55.46134 , 101.38454 , 125.352745 , 139.5047 , 154.33917 , 162.03535 , 183.85368 , 
158.90738 , 159.94939 , 167.01735 , 177.30711 , 189.01724 , 210.90088 , 240.13063 , 252.0229 , 240.99313 , 198.46007 , 138.5954 , 86.062004 , 55.38125 , 40.517918 , 33.38198 , 33.00628 , 54.239464 , 100.1675 , 124.15952 , 138.3301 , 153.18674 , 160.8951 , 182.74867 , 182.90857 , 
159.94923 , 167.01723 , 177.30704 , 189.01724 , 210.901 , 240.13095 , 252.02335 , 240.9935 , 198.46007 , 138.59523 , 86.061935 , 55.38126 , 40.517963 , 33.38203 , 33.00633 , 54.239475 , 100.16737 , 124.159325 , 138.32993 , 153.18658 , 160.89496 , 182.74861 , 182.90851 , 167.9758 , 
161.3637 , 171.49168 , 183.02711 , 204.60928 , 233.48012 , 245.23778 , 234.33269 , 192.336 , 133.43047 , 81.960205 , 51.980206 , 37.469406 , 30.504116 , 30.137415 , 50.86528 , 95.76116 , 119.26663 , 133.17 , 147.7631 , 155.34148 , 176.85086 , 177.00835 , 162.30684 , 163.71194 , 
176.99622 , 188.61655 , 210.33238 , 239.33919 , 251.1414 , 240.19522 , 197.98692 , 138.57852 , 86.42177 , 55.9328 , 41.148766 , 34.046486 , 33.672462 , 54.797485 , 100.43044 , 124.24984 , 138.3152 , 153.05986 , 160.70963 , 182.39606 , 182.55472 , 167.73642 , 169.15341 , 177.56741 , 
192.97308 , 214.87843 , 244.09917 , 255.97784 , 244.96089 , 202.4286 , 142.38469 , 89.483635 , 58.49676 , 43.462513 , 36.239506 , 35.85914 , 57.34235 , 103.70768 , 127.867966 , 142.11804 , 157.04231 , 164.77956 , 186.69302 , 186.85326 , 171.88329 , 173.31541 , 181.8165 , 192.64381 , 
202.97133 , 231.98016 , 243.79282 , 232.83679 , 190.63841 , 131.45126 , 79.785965 , 49.757057 , 35.250828 , 28.296135 , 27.930151 , 48.641727 , 93.628914 , 117.22487 , 131.1896 , 145.85115 , 153.46529 , 175.07784 , 175.23615 , 160.46371 , 161.87556 , 170.2623 , 180.95868 , 191.43294 , 
231.96243 , 243.7706 , 232.81874 , 190.63731 , 131.45981 , 79.78282 , 49.744026 , 35.23181 , 28.273909 , 27.90775 , 48.62827 , 93.62943 , 117.230736 , 131.1981 , 145.86208 , 153.47812 , 175.08339 , 175.2416 , 160.47565 , 161.88684 , 170.2699 , 180.96167 , 191.43152 , 207.91988 , 
252.31566 , 241.1656 , 198.19548 , 137.80421 , 84.92566 , 54.112293 , 39.20741 , 32.057446 , 31.681118 , 52.966743 , 99.11063 , 123.26077 , 137.53685 , 152.51266 , 160.28607 , 182.33481 , 182.49615 , 167.4284 , 168.86896 , 177.42409 , 188.33029 , 199.00507 , 215.80759 , 243.84218 , 
245.39151 , 202.55957 , 142.23637 , 89.22941 , 58.239483 , 43.21942 , 36.00699 , 35.627243 , 57.0858 , 103.46933 , 127.67773 , 141.96887 , 156.94641 , 164.71545 , 186.73431 , 186.89534 , 171.85081 , 173.28964 , 181.83234 , 192.71765 , 203.36711 , 220.1213 , 248.05807 , 257.5824 , 
203.28548 , 142.09422 , 88.35483 , 56.976337 , 41.78533 , 34.496014 , 34.112328 , 55.809055 , 102.78522 , 127.32902 , 141.82289 , 157.01515 , 164.89612 , 187.23265 , 187.39604 , 172.13443 , 173.59401 , 182.25998 , 193.30219 , 204.10454 , 221.09761 , 249.426 , 259.08157 , 247.73369 , 
136.25937 , 84.558075 , 54.3899 , 39.78161 , 32.769596 , 32.400448 , 53.267555 , 98.4344 , 122.046265 , 135.99814 , 150.63014 , 158.22388 , 179.75978 , 179.91736 , 165.20058 , 166.60765 , 174.96362 , 185.61519 , 196.04013 , 212.44868 , 239.82552 , 249.16241 , 238.18929 , 196.73892 , 
84.55806 , 54.38983 , 39.78151 , 32.769478 , 32.400326 , 53.267487 , 98.4344 , 122.04629 , 135.99815 , 150.63017 , 158.2239 , 179.75981 , 179.9174 , 165.2006 , 166.6077 , 174.96367 , 185.61522 , 196.04016 , 212.44868 , 239.82547 , 249.16238 , 238.18927 , 196.73895 , 138.78998 , 
57.398373 , 42.253036 , 34.98459 , 34.601974 , 56.23467 , 103.06263 , 127.5269 , 141.97264 , 157.11305 , 164.96645 , 187.2217 , 187.38448 , 172.17896 , 173.63329 , 182.2676 , 193.26826 , 204.02873 , 220.95325 , 249.15984 , 258.77173 , 247.47504 , 204.74983 , 144.86226 , 89.0666 , 
41.702263 , 34.68989 , 34.320644 , 55.18156 , 100.268364 , 123.811485 , 137.71657 , 152.29564 , 159.86063 , 181.3112 , 181.46815 , 166.81021 , 168.21175 , 176.53447 , 187.14265 , 197.52438 , 213.86371 , 241.12349 , 250.42035 , 239.49431 , 198.22026 , 140.49858 , 86.79849 , 56.292873 , 
33.58891 , 33.21786 , 54.19916 , 99.65609 , 123.436745 , 137.49153 , 152.23285 , 159.88354 , 181.5805 , 181.73929 , 166.91255 , 168.33015 , 176.74864 , 187.47935 , 197.98108 , 214.50839 , 242.07649 , 251.47632 , 240.42914 , 198.68497 , 140.30412 , 86.0622 , 55.317905 , 40.636997 , 
33.608788 , 54.850334 , 100.79608 , 124.79451 , 138.96727 , 153.8246 , 161.53111 , 183.37535 , 183.53519 , 168.60919 , 170.03651 , 178.51172 , 189.31229 , 199.87984 , 216.50627 , 244.22948 , 253.6798 , 242.5731 , 200.58807 , 141.80258 , 87.066505 , 55.98233 , 41.122433 , 34.06176 , 
54.85844 , 100.79152 , 124.786575 , 138.9582 , 153.81502 , 161.52304 , 183.3738 , 183.53365 , 168.60323 , 170.03099 , 178.50873 , 189.31241 , 199.88293 , 216.51395 , 244.24416 , 253.69672 , 242.58742 , 200.59138 , 141.79337 , 87.06479 , 55.990005 , 41.136436 , 34.079292 , 34.039658 , 
97.32263 , 121.41856 , 135.66985 , 150.62395 , 158.38742 , 180.4108 , 180.57199 , 165.52121 , 166.96007 , 175.50552 , 186.39966 , 197.06245 , 213.84431 , 241.83458 , 251.37634 , 240.16223 , 197.77718 , 138.52252 , 83.55978 , 52.469296 , 37.644066 , 30.609259 , 30.569763 , 52.472523 , 
122.06087 , 136.18106 , 150.99576 , 158.68628 , 180.50214 , 180.6618 , 165.75291 , 167.17822 , 175.64308 , 186.4347 , 196.99763 , 213.62437 , 241.36465 , 250.82455 , 239.70682 , 197.70573 , 139.0073 , 84.53588 , 53.695763 , 38.978725 , 31.9919 , 31.95267 , 53.69897 , 100.141846 , 
138.57304 , 153.11816 , 160.66492 , 182.06232 , 182.21889 , 167.59744 , 168.99553 , 177.29753 , 187.87917 , 198.23483 , 214.53346 , 241.72726 , 251.00246 , 240.10191 , 198.92894 , 141.34874 , 87.74889 , 57.267136 , 42.67411 , 35.73405 , 35.695065 , 57.2703 , 103.1311 , 128.11864 , 
153.1352 , 160.93523 , 183.04378 , 183.20546 , 168.09955 , 169.54422 , 178.12181 , 189.05133 , 199.74309 , 216.5606 , 244.58925 , 254.13995 , 242.91515 , 200.45958 , 140.96956 , 85.60478 , 54.215385 , 39.234005 , 32.12281 , 32.082886 , 54.218647 , 101.47955 , 127.294685 , 142.75336 , 
160.93521 , 183.04364 , 183.20535 , 168.09949 , 169.54417 , 178.12172 , 189.05118 , 199.74294 , 216.56046 , 244.58939 , 254.14026 , 242.91522 , 200.45943 , 140.96968 , 85.6051 , 54.21556 , 39.234055 , 32.12279 , 32.082863 , 54.21882 , 101.479866 , 127.29489 , 142.75348 , 156.45631 , 
186.71547 , 186.87576 , 171.8997 , 173.33238 , 181.83688 , 192.66888 , 203.26138 , 219.91704 , 247.66791 , 257.12363 , 246.0105 , 203.9711 , 144.97307 , 89.83825 , 58.42867 , 43.38925 , 36.23822 , 36.198048 , 58.43194 , 105.677765 , 131.38126 , 146.74493 , 160.34904 , 168.42662 , 
190.19563 , 175.01224 , 176.46468 , 185.08678 , 196.06956 , 206.81068 , 223.70258 , 251.85468 , 261.44943 , 250.17302 , 207.53043 , 147.7176 , 91.84952 , 60.027786 , 44.791706 , 37.54733 , 37.506634 , 60.0311 , 107.8979 , 133.94286 , 149.51352 , 163.30304 , 171.49138 , 191.62415 , 
170.73766 , 172.1782 , 180.73096 , 191.62837 , 202.28871 , 219.0579 , 247.01265 , 256.54086 , 245.3426 , 203.0031 , 143.67992 , 88.39401 , 56.973934 , 41.949863 , 34.810886 , 34.770794 , 56.97721 , 104.26001 , 130.03548 , 145.45937 , 159.12685 , 167.2459 , 187.21713 , 187.02693 , 
165.62917 , 173.90074 , 184.44331 , 194.76027 , 210.9966 , 238.08076 , 247.31653 , 236.46223 , 195.45181 , 138.08391 , 84.69737 , 54.359375 , 39.84384 , 32.942886 , 32.904118 , 54.36254 , 100.01444 , 124.903534 , 139.80319 , 153.01129 , 160.86006 , 180.17526 , 179.99123 , 167.56662 , 
173.90074 , 184.44337 , 194.76039 , 210.99681 , 238.08127 , 247.3171 , 236.46269 , 195.45192 , 138.08376 , 84.69726 , 54.359436 , 39.844006 , 32.94311 , 32.904343 , 54.362587 , 100.01431 , 124.903366 , 139.80307 , 153.01122 , 160.86003 , 180.1753 , 179.99127 , 167.56659 , 170.69965 , 
185.2073 , 195.7077 , 212.2377 , 239.82173 , 249.22983 , 238.17307 , 196.41159 , 138.0676 , 83.91743 , 53.23812 , 38.589 , 31.632082 , 31.593018 , 53.241306 , 99.43471 , 124.68265 , 139.81421 , 153.23695 , 161.21683 , 180.86421 , 180.67699 , 168.03726 , 171.22404 , 181.09975 , 
201.04189 , 217.75117 , 245.60873 , 255.10446 , 243.94446 , 201.7537 , 142.65309 , 87.59081 , 56.30431 , 41.3453 , 34.237392 , 34.197468 , 56.30757 , 103.39102 , 129.06236 , 144.42561 , 158.04037 , 166.12859 , 186.02525 , 185.83574 , 173.0383 , 176.26578 , 186.26364 , 201.25264 , 
215.73448 , 243.25189 , 252.6323 , 241.60783 , 199.93478 , 141.58264 , 87.212975 , 56.28165 , 41.47053 , 34.425724 , 34.38614 , 56.284874 , 102.81937 , 128.16592 , 143.33244 , 156.773 , 164.75804 , 184.40297 , 184.21587 , 171.57999 , 174.7666 , 184.63835 , 199.43996 , 212.63733 , 
249.61868 , 259.2263 , 247.9349 , 205.27513 , 145.62201 , 90.00522 , 58.226162 , 42.937138 , 35.64252 , 35.601486 , 58.229485 , 105.988884 , 131.91023 , 147.41014 , 161.14508 , 169.30592 , 189.38895 , 189.19763 , 176.27888 , 179.53645 , 189.6297 , 204.76889 , 218.2733 , 235.10992 , 
