201905061600: 0.91,201905061700: 0.88,201905061800: 0.87,201905061900: 0.88,201905062000: 0.86,201905062100: 0.9,201905062200: 0.99,201905062300: 0.97,201905070000: 0.73,201905070100: 0.41,201905070200: 0.29,201905070300: 0.31,201905070400: 0.37,201905070500: 0.61,201905070600: 0.6,201905070700: 0.33,201905070800: 0.35,201905070900: 0.47,201905071000: 0.67,201905071100: 0.77,201905071200: 0.91,201905071300: 0.88,201905071400: 0.9,201905071500: 0.98,
201905121300: 0.92,201905121400: 0.98,201905121500: 0.98,201905121600: 0.96,201905121700: 0.96,201905121800: 0.95,201905121900: 0.87,201905122000: 0.81,201905122100: 0.84,201905122200: 0.89,201905122300: 0.93,201905130000: 0.79,201905130100: 0.45,201905130200: 0.33,201905130300: 0.34,201905130400: 0.41,201905130500: 0.62,201905130600: 0.65,201905130700: 0.35,201905130800: 0.4,201905130900: 0.53,201905131000: 0.73,201905131100: 0.83,201905131200: 0.82,
201905121400: 0.98,201905121500: 0.98,201905121600: 0.96,201905121700: 0.96,201905121800: 0.95,201905121900: 0.87,201905122000: 0.81,201905122100: 0.84,201905122200: 0.89,201905122300: 0.93,201905130000: 0.79,201905130100: 0.45,201905130200: 0.33,201905130300: 0.34,201905130400: 0.41,201905130500: 0.62,201905130600: 0.65,201905130700: 0.35,201905130800: 0.4,201905130900: 0.53,201905131000: 0.73,201905131100: 0.83,201905131200: 0.82,201905131300: 0.97,
201905121500: 0.99,201905121600: 0.98,201905121700: 0.99,201905121800: 0.98,201905121900: 0.89,201905122000: 0.83,201905122100: 0.87,201905122200: 0.92,201905122300: 0.96,201905130000: 0.76,201905130100: 0.44,201905130200: 0.32,201905130300: 0.33,201905130400: 0.4,201905130500: 0.59,201905130600: 0.68,201905130700: 0.37,201905130800: 0.41,201905130900: 0.55,201905131000: 0.75,201905131100: 0.85,201905131200: 0.85,201905131300: 1.0,201905131400: 0.88,
201905121600: 0.92,201905121700: 0.93,201905121800: 0.92,201905121900: 0.84,201905122000: 0.78,201905122100: 0.82,201905122200: 0.87,201905122300: 0.9,201905130000: 0.81,201905130100: 0.46,201905130200: 0.34,201905130300: 0.36,201905130400: 0.46,201905130500: 0.72,201905130600: 0.53,201905130700: 0.29,201905130800: 0.35,201905130900: 0.49,201905131000: 0.69,201905131100: 0.79,201905131200: 0.79,201905131300: 0.94,201905131400: 0.94,201905131500: 1.0,
201905121700: 0.97,201905121800: 0.95,201905121900: 0.87,201905122000: 0.81,201905122100: 0.84,201905122200: 0.89,201905122300: 0.93,201905130000: 0.79,201905130100: 0.45,201905130200: 0.33,201905130300: 0.34,201905130400: 0.41,201905130500: 0.61,201905130600: 0.67,201905130700: 0.36,201905130800: 0.4,201905130900: 0.54,201905131000: 0.73,201905131100: 0.83,201905131200: 0.83,201905131300: 0.97,201905131400: 0.9,201905131500: 0.97,201905131600: 0.92,
201905121800: 0.97,201905121900: 0.89,201905122000: 0.83,201905122100: 0.86,201905122200: 0.91,201905122300: 0.95,201905130000: 0.77,201905130100: 0.44,201905130200: 0.32,201905130300: 0.33,201905130400: 0.4,201905130500: 0.6,201905130600: 0.68,201905130700: 0.37,201905130800: 0.41,201905130900: 0.55,201905131000: 0.74,201905131100: 0.85,201905131200: 0.84,201905131300: 0.99,201905131400: 0.88,201905131500: 0.95,201905131600: 0.94,201905131700: 0.88,
201905121900: 0.89,201905122000: 0.83,201905122100: 0.86,201905122200: 0.91,201905122300: 0.95,201905130000: 0.77,201905130100: 0.44,201905130200: 0.32,201905130300: 0.33,201905130400: 0.4,201905130500: 0.6,201905130600: 0.68,201905130700: 0.37,201905130800: 0.41,201905130900: 0.55,201905131000: 0.74,201905131100: 0.85,201905131200: 0.84,201905131300: 0.99,201905131400: 0.88,201905131500: 0.95,201905131600: 0.94,201905131700: 0.88,201905131800: 0.85,
201905122000: 0.8,201905122100: 0.84,201905122200: 0.88,201905122300: 0.92,201905130000: 0.79,201905130100: 0.46,201905130200: 0.33,201905130300: 0.35,201905130400: 0.44,201905130500: 0.68,201905130600: 0.57,201905130700: 0.31,201905130800: 0.37,201905130900: 0.51,201905131000: 0.71,201905131100: 0.81,201905131200: 0.81,201905131300: 0.96,201905131400: 0.91,201905131500: 0.98,201905131600: 0.9,201905131700: 0.85,201905131800: 0.82,201905131900: 0.81,
201905122100: 0.89,201905122200: 0.93,201905122300: 0.97,201905130000: 0.75,201905130100: 0.43,201905130200: 0.32,201905130300: 0.32,201905130400: 0.38,201905130500: 0.56,201905130600: 0.72,201905130700: 0.39,201905130800: 0.43,201905130900: 0.57,201905131000: 0.77,201905131100: 0.87,201905131200: 0.87,201905131300: 0.98,201905131400: 0.86,201905131500: 0.92,201905131600: 0.96,201905131700: 0.91,201905131800: 0.87,201905131900: 0.86,201905132000: 0.86,
201905122200: 0.9,201905122300: 0.94,201905130000: 0.78,201905130100: 0.45,201905130200: 0.33,201905130300: 0.34,201905130400: 0.41,201905130500: 0.61,201905130600: 0.65,201905130700: 0.35,201905130800: 0.4,201905130900: 0.54,201905131000: 0.73,201905131100: 0.83,201905131200: 0.83,201905131300: 0.98,201905131400: 0.9,201905131500: 0.96,201905131600: 0.92,201905131700: 0.87,201905131800: 0.83,201905131900: 0.82,201905132000: 0.82,201905132100: 0.86,
201905122300: 0.97,201905130000: 0.75,201905130100: 0.43,201905130200: 0.32,201905130300: 0.32,201905130400: 0.38,201905130500: 0.56,201905130600: 0.73,201905130700: 0.4,201905130800: 0.43,201905130900: 0.57,201905131000: 0.77,201905131100: 0.87,201905131200: 0.87,201905131300: 0.98,201905131400: 0.86,201905131500: 0.92,201905131600: 0.97,201905131700: 0.91,201905131800: 0.87,201905131900: 0.86,201905132000: 0.86,201905132100: 0.9,201905132200: 0.96,
201905130000: 0.75,201905130100: 0.43,201905130200: 0.32,201905130300: 0.32,201905130400: 0.38,201905130500: 0.56,201905130600: 0.73,201905130700: 0.4,201905130800: 0.43,201905130900: 0.57,201905131000: 0.77,201905131100: 0.87,201905131200: 0.87,201905131300: 0.98,201905131400: 0.86,201905131500: 0.92,201905131600: 0.97,201905131700: 0.91,201905131800: 0.87,201905131900: 0.86,201905132000: 0.86,201905132100: 0.9,201905132200: 0.96,201905132300: 1.0,
201905130100: 0.44,201905130200: 0.32,201905130300: 0.34,201905130400: 0.41,201905130500: 0.61,201905130600: 0.65,201905130700: 0.35,201905130800: 0.4,201905130900: 0.54,201905131000: 0.74,201905131100: 0.84,201905131200: 0.84,201905131300: 0.99,201905131400: 0.88,201905131500: 0.95,201905131600: 0.94,201905131700: 0.88,201905131800: 0.84,201905131900: 0.83,201905132000: 0.84,201905132100: 0.88,201905132200: 0.94,201905132300: 0.98,201905140000: 0.71,
201905130200: 0.33,201905130300: 0.34,201905130400: 0.41,201905130500: 0.61,201905130600: 0.65,201905130700: 0.35,201905130800: 0.4,201905130900: 0.54,201905131000: 0.74,201905131100: 0.84,201905131200: 0.84,201905131300: 0.98,201905131400: 0.89,201905131500: 0.95,201905131600: 0.93,201905131700: 0.87,201905131800: 0.84,201905131900: 0.83,201905132000: 0.83,201905132100: 0.87,201905132200: 0.93,201905132300: 0.97,201905140000: 0.72,201905140100: 0.39,
201905130300: 0.35,201905130400: 0.42,201905130500: 0.64,201905130600: 0.63,201905130700: 0.34,201905130800: 0.39,201905130900: 0.53,201905131000: 0.72,201905131100: 0.82,201905131200: 0.82,201905131300: 0.97,201905131400: 0.91,201905131500: 0.97,201905131600: 0.91,201905131700: 0.86,201905131800: 0.82,201905131900: 0.81,201905132000: 0.81,201905132100: 0.86,201905132200: 0.91,201905132300: 0.95,201905140000: 0.73,201905140100: 0.39,201905140200: 0.29,
201905130400: 0.37,201905130500: 0.53,201905130600: 0.79,201905130700: 0.43,201905130800: 0.45,201905130900: 0.58,201905131000: 0.77,201905131100: 0.87,201905131200: 0.87,201905131300: 0.98,201905131400: 0.87,201905131500: 0.92,201905131600: 0.96,201905131700: 0.9,201905131800: 0.87,201905131900: 0.85,201905132000: 0.85,201905132100: 0.89,201905132200: 0.95,201905132300: 0.99,201905140000: 0.71,201905140100: 0.38,201905140200: 0.27,201905140300: 0.31,
201905130500: 0.53,201905130600: 0.79,201905130700: 0.43,201905130800: 0.45,201905130900: 0.58,201905131000: 0.77,201905131100: 0.87,201905131200: 0.87,201905131300: 0.98,201905131400: 0.87,201905131500: 0.92,201905131600: 0.96,201905131700: 0.9,201905131800: 0.87,201905131900: 0.85,201905132000: 0.85,201905132100: 0.89,201905132200: 0.95,201905132300: 0.99,201905140000: 0.71,201905140100: 0.38,201905140200: 0.27,201905140300: 0.31,201905140400: 0.36,
201905130600: 0.69,201905130700: 0.37,201905130800: 0.41,201905130900: 0.55,201905131000: 0.74,201905131100: 0.84,201905131200: 0.83,201905131300: 0.98,201905131400: 0.89,201905131500: 0.96,201905131600: 0.93,201905131700: 0.87,201905131800: 0.84,201905131900: 0.83,201905132000: 0.82,201905132100: 0.87,201905132200: 0.92,201905132300: 0.96,201905140000: 0.72,201905140100: 0.39,201905140200: 0.28,201905140300: 0.33,201905140400: 0.4,201905140500: 0.63,
201905130700: 0.35,201905130800: 0.4,201905130900: 0.55,201905131000: 0.75,201905131100: 0.85,201905131200: 0.85,201905131300: 1.0,201905131400: 0.88,201905131500: 0.94,201905131600: 0.94,201905131700: 0.89,201905131800: 0.85,201905131900: 0.84,201905132000: 0.84,201905132100: 0.88,201905132200: 0.94,201905132300: 0.98,201905140000: 0.71,201905140100: 0.38,201905140200: 0.28,201905140300: 0.33,201905140400: 0.4,201905140500: 0.65,201905140600: 0.57,
201905130800: 0.42,201905130900: 0.56,201905131000: 0.75,201905131100: 0.85,201905131200: 0.85,201905131300: 1.0,201905131400: 0.88,201905131500: 0.94,201905131600: 0.94,201905131700: 0.89,201905131800: 0.85,201905131900: 0.84,201905132000: 0.84,201905132100: 0.88,201905132200: 0.94,201905132300: 0.98,201905140000: 0.71,201905140100: 0.38,201905140200: 0.28,201905140300: 0.32,201905140400: 0.39,201905140500: 0.61,201905140600: 0.62,201905140700: 0.37,
201905130900: 0.53,201905131000: 0.73,201905131100: 0.83,201905131200: 0.83,201905131300: 0.98,201905131400: 0.89,201905131500: 0.96,201905131600: 0.92,201905131700: 0.87,201905131800: 0.83,201905131900: 0.83,201905132000: 0.83,201905132100: 0.87,201905132200: 0.93,201905132300: 0.97,201905140000: 0.72,201905140100: 0.39,201905140200: 0.28,201905140300: 0.34,201905140400: 0.42,201905140500: 0.69,201905140600: 0.53,201905140700: 0.32,201905140800: 0.39,
201905131000: 0.73,201905131100: 0.83,201905131200: 0.83,201905131300: 0.98,201905131400: 0.89,201905131500: 0.96,201905131600: 0.92,201905131700: 0.87,201905131800: 0.83,201905131900: 0.83,201905132000: 0.83,201905132100: 0.87,201905132200: 0.93,201905132300: 0.97,201905140000: 0.72,201905140100: 0.39,201905140200: 0.28,201905140300: 0.34,201905140400: 0.42,201905140500: 0.69,201905140600: 0.53,201905140700: 0.32,201905140800: 0.39,201905140900: 0.52,
201905131100: 0.84,201905131200: 0.84,201905131300: 0.99,201905131400: 0.89,201905131500: 0.95,201905131600: 0.93,201905131700: 0.88,201905131800: 0.84,201905131900: 0.83,201905132000: 0.83,201905132100: 0.88,201905132200: 0.94,201905132300: 0.98,201905140000: 0.71,201905140100: 0.38,201905140200: 0.28,201905140300: 0.34,201905140400: 0.42,201905140500: 0.69,201905140600: 0.53,201905140700: 0.32,201905140800: 0.39,201905140900: 0.52,201905141000: 0.72,
201905131200: 0.86,201905131300: 0.98,201905131400: 0.86,201905131500: 0.92,201905131600: 0.96,201905131700: 0.9,201905131800: 0.87,201905131900: 0.85,201905132000: 0.85,201905132100: 0.9,201905132200: 0.95,201905132300: 1.0,201905140000: 0.7,201905140100: 0.38,201905140200: 0.27,201905140300: 0.32,201905140400: 0.39,201905140500: 0.61,201905140600: 0.61,201905140700: 0.37,201905140800: 0.42,201905140900: 0.55,201905141000: 0.74,201905141100: 0.9,
201905131300: 1.0,201905131400: 0.88,201905131500: 0.94,201905131600: 0.95,201905131700: 0.89,201905131800: 0.85,201905131900: 0.84,201905132000: 0.84,201905132100: 0.88,201905132200: 0.93,201905132300: 0.97,201905140000: 0.72,201905140100: 0.38,201905140200: 0.28,201905140300: 0.32,201905140400: 0.37,201905140500: 0.56,201905140600: 0.69,201905140700: 0.41,201905140800: 0.44,201905140900: 0.56,201905141000: 0.74,201905141100: 0.89,201905141200: 0.91,
201905131400: 0.91,201905131500: 0.98,201905131600: 0.9,201905131700: 0.85,201905131800: 0.82,201905131900: 0.81,201905132000: 0.81,201905132100: 0.85,201905132200: 0.91,201905132300: 0.95,201905140000: 0.73,201905140100: 0.4,201905140200: 0.29,201905140300: 0.35,201905140400: 0.44,201905140500: 0.73,201905140600: 0.48,201905140700: 0.29,201905140800: 0.37,201905140900: 0.5,201905141000: 0.69,201905141100: 0.84,201905141200: 0.87,201905141300: 0.96,
201905131500: 0.98,201905131600: 0.9,201905131700: 0.85,201905131800: 0.82,201905131900: 0.81,201905132000: 0.81,201905132100: 0.85,201905132200: 0.91,201905132300: 0.95,201905140000: 0.73,201905140100: 0.4,201905140200: 0.29,201905140300: 0.35,201905140400: 0.44,201905140500: 0.73,201905140600: 0.48,201905140700: 0.29,201905140800: 0.37,201905140900: 0.5,201905141000: 0.69,201905141100: 0.84,201905141200: 0.87,201905141300: 0.96,201905141400: 0.95,
201905131600: 0.93,201905131700: 0.88,201905131800: 0.84,201905131900: 0.83,201905132000: 0.83,201905132100: 0.88,201905132200: 0.93,201905132300: 0.98,201905140000: 0.72,201905140100: 0.38,201905140200: 0.28,201905140300: 0.33,201905140400: 0.41,201905140500: 0.67,201905140600: 0.55,201905140700: 0.33,201905140800: 0.39,201905140900: 0.53,201905141000: 0.72,201905141100: 0.87,201905141200: 0.9,201905141300: 0.99,201905141400: 0.92,201905141500: 0.97,
201905131700: 0.87,201905131800: 0.83,201905131900: 0.82,201905132000: 0.82,201905132100: 0.86,201905132200: 0.92,201905132300: 0.96,201905140000: 0.72,201905140100: 0.39,201905140200: 0.28,201905140300: 0.34,201905140400: 0.41,201905140500: 0.67,201905140600: 0.54,201905140700: 0.33,201905140800: 0.39,201905140900: 0.52,201905141000: 0.71,201905141100: 0.86,201905141200: 0.89,201905141300: 0.98,201905141400: 0.93,201905141500: 0.98,201905141600: 0.95,
201905131800: 0.84,201905131900: 0.83,201905132000: 0.83,201905132100: 0.87,201905132200: 0.93,201905132300: 0.97,201905140000: 0.72,201905140100: 0.39,201905140200: 0.28,201905140300: 0.33,201905140400: 0.4,201905140500: 0.65,201905140600: 0.58,201905140700: 0.34,201905140800: 0.4,201905140900: 0.53,201905141000: 0.72,201905141100: 0.87,201905141200: 0.89,201905141300: 0.98,201905141400: 0.93,201905141500: 0.98,201905141600: 0.95,201905141700: 0.96,
201905131900: 0.85,201905132000: 0.85,201905132100: 0.89,201905132200: 0.95,201905132300: 0.99,201905140000: 0.7,201905140100: 0.38,201905140200: 0.27,201905140300: 0.32,201905140400: 0.39,201905140500: 0.62,201905140600: 0.61,201905140700: 0.36,201905140800: 0.42,201905140900: 0.55,201905141000: 0.74,201905141100: 0.89,201905141200: 0.92,201905141300: 0.99,201905141400: 0.91,201905141500: 0.95,201905141600: 0.98,201905141700: 0.98,201905141800: 0.95,
201905132000: 0.85,201905132100: 0.89,201905132200: 0.95,201905132300: 0.99,201905140000: 0.7,201905140100: 0.38,201905140200: 0.27,201905140300: 0.32,201905140400: 0.39,201905140500: 0.62,201905140600: 0.61,201905140700: 0.36,201905140800: 0.42,201905140900: 0.55,201905141000: 0.74,201905141100: 0.89,201905141200: 0.92,201905141300: 0.99,201905141400: 0.91,201905141500: 0.95,201905141600: 0.98,201905141700: 0.98,201905141800: 0.95,201905141900: 0.92,
201905132100: 0.87,201905132200: 0.93,201905132300: 0.97,201905140000: 0.72,201905140100: 0.39,201905140200: 0.28,201905140300: 0.33,201905140400: 0.4,201905140500: 0.65,201905140600: 0.57,201905140700: 0.34,201905140800: 0.4,201905140900: 0.53,201905141000: 0.72,201905141100: 0.87,201905141200: 0.89,201905141300: 0.98,201905141400: 0.93,201905141500: 0.98,201905141600: 0.95,201905141700: 0.96,201905141800: 0.92,201905141900: 0.89,201905142000: 0.86,
201905132200: 0.92,201905132300: 0.96,201905140000: 0.73,201905140100: 0.39,201905140200: 0.29,201905140300: 0.34,201905140400: 0.43,201905140500: 0.7,201905140600: 0.51,201905140700: 0.31,201905140800: 0.38,201905140900: 0.51,201905141000: 0.7,201905141100: 0.85,201905141200: 0.88,201905141300: 0.97,201905141400: 0.94,201905141500: 0.99,201905141600: 0.93,201905141700: 0.94,201905141800: 0.91,201905141900: 0.88,201905142000: 0.84,201905142100: 0.81,
201905132300: 0.99,201905140000: 0.7,201905140100: 0.38,201905140200: 0.27,201905140300: 0.32,201905140400: 0.38,201905140500: 0.6,201905140600: 0.63,201905140700: 0.38,201905140800: 0.43,201905140900: 0.55,201905141000: 0.75,201905141100: 0.89,201905141200: 0.92,201905141300: 0.99,201905141400: 0.9,201905141500: 0.95,201905141600: 0.98,201905141700: 0.99,201905141800: 0.95,201905141900: 0.92,201905142000: 0.88,201905142100: 0.84,201905142200: 0.87,
201905140000: 0.7,201905140100: 0.38,201905140200: 0.27,201905140300: 0.31,201905140400: 0.37,201905140500: 0.57,201905140600: 0.67,201905140700: 0.4,201905140800: 0.44,201905140900: 0.56,201905141000: 0.75,201905141100: 0.9,201905141200: 0.93,201905141300: 0.98,201905141400: 0.9,201905141500: 0.95,201905141600: 0.99,201905141700: 0.99,201905141800: 0.95,201905141900: 0.92,201905142000: 0.89,201905142100: 0.85,201905142200: 0.88,201905142300: 0.92,
201905140100: 0.38,201905140200: 0.27,201905140300: 0.31,201905140400: 0.37,201905140500: 0.57,201905140600: 0.67,201905140700: 0.4,201905140800: 0.44,201905140900: 0.56,201905141000: 0.75,201905141100: 0.9,201905141200: 0.93,201905141300: 0.98,201905141400: 0.9,201905141500: 0.95,201905141600: 0.99,201905141700: 0.99,201905141800: 0.95,201905141900: 0.92,201905142000: 0.89,201905142100: 0.85,201905142200: 0.88,201905142300: 0.92,201905150000: 0.74,
201905140200: 0.28,201905140300: 0.33,201905140400: 0.39,201905140500: 0.61,201905140600: 0.62,201905140700: 0.37,201905140800: 0.42,201905140900: 0.54,201905141000: 0.73,201905141100: 0.88,201905141200: 0.9,201905141300: 0.99,201905141400: 0.92,201905141500: 0.97,201905141600: 0.96,201905141700: 0.97,201905141800: 0.93,201905141900: 0.9,201905142000: 0.87,201905142100: 0.83,201905142200: 0.86,201905142300: 0.9,201905150000: 0.76,201905150100: 0.38,
201905140300: 0.33,201905140400: 0.4,201905140500: 0.64,201905140600: 0.58,201905140700: 0.35,201905140800: 0.41,201905140900: 0.54,201905141000: 0.73,201905141100: 0.88,201905141200: 0.9,201905141300: 0.99,201905141400: 0.92,201905141500: 0.97,201905141600: 0.96,201905141700: 0.97,201905141800: 0.93,201905141900: 0.91,201905142000: 0.87,201905142100: 0.83,201905142200: 0.86,201905142300: 0.9,201905150000: 0.75,201905150100: 0.38,201905150200: 0.28,
201905140400: 0.39,201905140500: 0.61,201905140600: 0.61,201905140700: 0.37,201905140800: 0.42,201905140900: 0.55,201905141000: 0.74,201905141100: 0.89,201905141200: 0.91,201905141300: 1.0,201905141400: 0.91,201905141500: 0.96,201905141600: 0.97,201905141700: 0.98,201905141800: 0.94,201905141900: 0.91,201905142000: 0.88,201905142100: 0.84,201905142200: 0.87,201905142300: 0.91,201905150000: 0.75,201905150100: 0.38,201905150200: 0.28,201905150300: 0.31,
201905140500: 0.68,201905140600: 0.54,201905140700: 0.32,201905140800: 0.39,201905140900: 0.52,201905141000: 0.71,201905141100: 0.86,201905141200: 0.89,201905141300: 0.98,201905141400: 0.93,201905141500: 0.98,201905141600: 0.95,201905141700: 0.95,201905141800: 0.92,201905141900: 0.89,201905142000: 0.85,201905142100: 0.82,201905142200: 0.85,201905142300: 0.89,201905150000: 0.76,201905150100: 0.38,201905150200: 0.28,201905150300: 0.32,201905150400: 0.38,
201905140600: 0.54,201905140700: 0.32,201905140800: 0.39,201905140900: 0.52,201905141000: 0.71,201905141100: 0.86,201905141200: 0.89,201905141300: 0.98,201905141400: 0.93,201905141500: 0.98,201905141600: 0.95,201905141700: 0.95,201905141800: 0.92,201905141900: 0.89,201905142000: 0.85,201905142100: 0.82,201905142200: 0.85,201905142300: 0.89,201905150000: 0.76,201905150100: 0.38,201905150200: 0.28,201905150300: 0.32,201905150400: 0.38,201905150500: 0.66,
201905140700: 0.32,201905140800: 0.39,201905140900: 0.53,201905141000: 0.72,201905141100: 0.87,201905141200: 0.9,201905141300: 0.99,201905141400: 0.92,201905141500: 0.97,201905141600: 0.96,201905141700: 0.97,201905141800: 0.93,201905141900: 0.9,201905142000: 0.87,201905142100: 0.83,201905142200: 0.86,201905142300: 0.91,201905150000: 0.75,201905150100: 0.38,201905150200: 0.28,201905150300: 0.32,201905150400: 0.38,201905150500: 0.65,201905150600: 0.54,
201905140800: 0.41,201905140900: 0.54,201905141000: 0.73,201905141100: 0.88,201905141200: 0.9,201905141300: 0.99,201905141400: 0.92,201905141500: 0.97,201905141600: 0.96,201905141700: 0.97,201905141800: 0.93,201905141900: 0.9,201905142000: 0.87,201905142100: 0.83,201905142200: 0.86,201905142300: 0.9,201905150000: 0.75,201905150100: 0.38,201905150200: 0.28,201905150300: 0.31,201905150400: 0.36,201905150500: 0.6,201905150600: 0.61,201905150700: 0.35,
201905140900: 0.52,201905141000: 0.7,201905141100: 0.85,201905141200: 0.88,201905141300: 0.96,201905141400: 0.95,201905141500: 1.0,201905141600: 0.93,201905141700: 0.94,201905141800: 0.9,201905141900: 0.88,201905142000: 0.84,201905142100: 0.8,201905142200: 0.84,201905142300: 0.87,201905150000: 0.78,201905150100: 0.39,201905150200: 0.29,201905150300: 0.32,201905150400: 0.38,201905150500: 0.64,201905150600: 0.56,201905150700: 0.32,201905150800: 0.37,
201905141000: 0.7,201905141100: 0.85,201905141200: 0.88,201905141300: 0.97,201905141400: 0.94,201905141500: 0.99,201905141600: 0.94,201905141700: 0.94,201905141800: 0.91,201905141900: 0.88,201905142000: 0.85,201905142100: 0.81,201905142200: 0.84,201905142300: 0.88,201905150000: 0.77,201905150100: 0.39,201905150200: 0.29,201905150300: 0.32,201905150400: 0.38,201905150500: 0.66,201905150600: 0.53,201905150700: 0.31,201905150800: 0.36,201905150900: 0.5,
201905141100: 0.85,201905141200: 0.88,201905141300: 0.97,201905141400: 0.94,201905141500: 0.99,201905141600: 0.94,201905141700: 0.94,201905141800: 0.91,201905141900: 0.88,201905142000: 0.85,201905142100: 0.81,201905142200: 0.84,201905142300: 0.88,201905150000: 0.77,201905150100: 0.39,201905150200: 0.29,201905150300: 0.32,201905150400: 0.38,201905150500: 0.66,201905150600: 0.53,201905150700: 0.31,201905150800: 0.36,201905150900: 0.5,201905151000: 0.71,
201905141200: 0.89,201905141300: 0.98,201905141400: 0.94,201905141500: 0.98,201905141600: 0.95,201905141700: 0.95,201905141800: 0.92,201905141900: 0.89,201905142000: 0.85,201905142100: 0.82,201905142200: 0.85,201905142300: 0.89,201905150000: 0.77,201905150100: 0.39,201905150200: 0.28,201905150300: 0.32,201905150400: 0.37,201905150500: 0.63,201905150600: 0.58,201905150700: 0.33,201905150800: 0.37,201905150900: 0.51,201905151000: 0.72,201905151100: 0.87,
201905141300: 0.98,201905141400: 0.93,201905141500: 0.98,201905141600: 0.95,201905141700: 0.95,201905141800: 0.92,201905141900: 0.89,201905142000: 0.85,201905142100: 0.82,201905142200: 0.85,201905142300: 0.89,201905150000: 0.76,201905150100: 0.38,201905150200: 0.28,201905150300: 0.32,201905150400: 0.38,201905150500: 0.67,201905150600: 0.53,201905150700: 0.3,201905150800: 0.36,201905150900: 0.5,201905151000: 0.72,201905151100: 0.87,201905151200: 0.89,
201905141400: 0.91,201905141500: 0.96,201905141600: 0.97,201905141700: 0.98,201905141800: 0.94,201905141900: 0.91,201905142000: 0.88,201905142100: 0.84,201905142200: 0.87,201905142300: 0.91,201905150000: 0.75,201905150100: 0.38,201905150200: 0.28,201905150300: 0.31,201905150400: 0.35,201905150500: 0.58,201905150600: 0.63,201905150700: 0.36,201905150800: 0.4,201905150900: 0.53,201905151000: 0.75,201905151100: 0.89,201905151200: 0.92,201905151300: 0.97,
201905141500: 0.98,201905141600: 0.95,201905141700: 0.96,201905141800: 0.92,201905141900: 0.89,201905142000: 0.86,201905142100: 0.82,201905142200: 0.85,201905142300: 0.89,201905150000: 0.76,201905150100: 0.38,201905150200: 0.28,201905150300: 0.32,201905150400: 0.37,201905150500: 0.64,201905150600: 0.56,201905150700: 0.32,201905150800: 0.37,201905150900: 0.51,201905151000: 0.73,201905151100: 0.87,201905151200: 0.9,201905151300: 0.99,201905151400: 0.87,
201905141600: 0.95,201905141700: 0.96,201905141800: 0.92,201905141900: 0.89,201905142000: 0.86,201905142100: 0.82,201905142200: 0.85,201905142300: 0.89,201905150000: 0.76,201905150100: 0.38,201905150200: 0.28,201905150300: 0.32,201905150400: 0.37,201905150500: 0.64,201905150600: 0.56,201905150700: 0.32,201905150800: 0.37,201905150900: 0.51,201905151000: 0.73,201905151100: 0.87,201905151200: 0.9,201905151300: 0.99,201905151400: 0.87,201905151500: 0.92,
201905141700: 0.97,201905141800: 0.93,201905141900: 0.9,201905142000: 0.87,201905142100: 0.83,201905142200: 0.86,201905142300: 0.91,201905150000: 0.75,201905150100: 0.38,201905150200: 0.28,201905150300: 0.32,201905150400: 0.38,201905150500: 0.66,201905150600: 0.54,201905150700: 0.31,201905150800: 0.36,201905150900: 0.51,201905151000: 0.73,201905151100: 0.88,201905151200: 0.91,201905151300: 0.98,201905151400: 0.86,201905151500: 0.91,201905151600: 0.97,
201905141800: 0.93,201905141900: 0.9,201905142000: 0.86,201905142100: 0.83,201905142200: 0.86,201905142300: 0.9,201905150000: 0.76,201905150100: 0.38,201905150200: 0.28,201905150300: 0.31,201905150400: 0.36,201905150500: 0.59,201905150600: 0.62,201905150700: 0.35,201905150800: 0.39,201905150900: 0.53,201905151000: 0.74,201905151100: 0.88,201905151200: 0.9,201905151300: 0.99,201905151400: 0.87,201905151500: 0.91,201905151600: 0.96,201905151700: 0.91,
201905141900: 0.9,201905142000: 0.87,201905142100: 0.83,201905142200: 0.86,201905142300: 0.9,201905150000: 0.75,201905150100: 0.38,201905150200: 0.28,201905150300: 0.31,201905150400: 0.37,201905150500: 0.62,201905150600: 0.58,201905150700: 0.33,201905150800: 0.38,201905150900: 0.52,201905151000: 0.74,201905151100: 0.88,201905151200: 0.91,201905151300: 0.98,201905151400: 0.86,201905151500: 0.91,201905151600: 0.97,201905151700: 0.91,201905151800: 0.95,
201905142000: 0.86,201905142100: 0.82,201905142200: 0.85,201905142300: 0.89,201905150000: 0.76,201905150100: 0.38,201905150200: 0.28,201905150300: 0.32,201905150400: 0.38,201905150500: 0.65,201905150600: 0.55,201905150700: 0.32,201905150800: 0.37,201905150900: 0.51,201905151000: 0.72,201905151100: 0.87,201905151200: 0.89,201905151300: 1.0,201905151400: 0.88,201905151500: 0.92,201905151600: 0.95,201905151700: 0.9,201905151800: 0.94,201905151900: 0.82,
201905142100: 0.82,201905142200: 0.85,201905142300: 0.89,201905150000: 0.76,201905150100: 0.38,201905150200: 0.28,201905150300: 0.32,201905150400: 0.38,201905150500: 0.65,201905150600: 0.55,201905150700: 0.32,201905150800: 0.37,201905150900: 0.51,201905151000: 0.72,201905151100: 0.87,201905151200: 0.89,201905151300: 1.0,201905151400: 0.88,201905151500: 0.92,201905151600: 0.95,201905151700: 0.9,201905151800: 0.94,201905151900: 0.82,201905152000: 0.75,
